11.0.1.1,10000,56944,14260,926,0,0,44448,0,0,0,0,0.002002
11.0.1.1,10000,2628,42768,3,536,723600,144,7,0,368,0,0.000908
11.0.1.1,10000,3928,44068,533,0,0,25584,1469,0,0,0,0.000906
11.0.1.1,10000,15560,2628,588,0,0,28224,1622,0,0,0,0.002000
11.0.1.1,10000,16860,1328,8,594,801900,384,19,0,368,0,0.002000
11.0.5.1,10002,1300,16960,770,7,9450,36960,128,2,35,112,0.001897
11.0.1.1,10000,52632,14236,1,526,710100,48,2,0,368,0,0.000902
11.0.1.1,10000,51332,15536,527,0,0,25296,1485,0,0,0,0.000903
11.0.1.1,10000,3928,50032,587,0,0,28176,1609,0,0,0,0.001998
11.0.1.1,10000,2628,51332,4,593,800550,192,9,0,368,0,0.002002
11.0.1.1,10000,26700,57740,4,529,714150,192,19,0,368,0,0.000906
11.0.1.1,10000,26700,59040,526,0,0,25248,1498,0,0,0,0.000907
11.0.1.1,10000,52632,25400,1,585,789750,48,2,0,368,0,0.002000
11.0.1.1,10000,51332,25400,585,0,0,28080,1647,0,0,0,0.002000
11.0.1.1,10000,65004,25308,2,525,708750,96,7,0,368,0,0.000904
11.0.1.1,10000,65004,26608,524,0,0,25152,1508,0,0,0,0.000904
11.0.1.1,10000,26700,63704,580,0,0,27840,1657,0,0,0,0.002000
11.0.1.1,10000,26700,63704,4,584,788400,192,19,0,368,0,0.002001
11.0.5.1,10026,23320,16660,0,499,672650,0,5063,283,-66598,243,0.000636
11.0.1.1,10000,37772,3276,3,529,714150,144,12,0,368,0,0.000901
11.0.1.1,10000,36472,1976,526,0,0,25248,1492,0,0,0,0.000904
11.0.5.1,10004,40140,16660,0,234,314900,0,2360,144,-132223,343,0.004987
11.0.5.1,10026,0,22020,0,270,364500,0,3070,169,32,363,0.001131
11.0.1.1,10000,65004,35172,581,0,0,27888,1660,0,0,0,0.002000
11.0.1.1,10000,65004,36472,2,584,788400,96,7,0,368,0,0.002000
11.0.5.1,10004,0,38840,0,532,718200,0,5577,293,-132223,343,0.005269
11.0.6.1,10024,1300,16960,770,3,4050,36960,41,2,43,363,0.002249
11.0.1.1,10000,13140,42880,3,528,712800,144,9,0,368,0,0.000905
11.0.1.1,10000,11840,44180,527,0,0,25296,1489,0,0,0,0.000906
11.0.1.1,10000,36472,10540,583,0,0,27984,1655,0,0,0,0.002000
11.0.1.1,10000,37772,11840,3,586,791100,144,12,0,368,0,0.001997
11.0.5.1,10036,34176,13296,237,1,1350,11376,8,0,8,-338,0.000113
11.0.6.1,10038,0,0,0,1,1350,0,17,0,8,359,0.000000
11.0.5.1,10036,14596,14596,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,1300,2600,0,2,2700,0,37,0,8,359,0.000000
11.0.5.1,10036,15896,15896,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,3900,5200,0,2,2700,0,41,0,8,359,0.000000
11.0.5.1,10036,17196,17196,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,6500,7800,0,2,2700,0,45,0,8,359,0.000000
11.0.5.1,10036,18496,18496,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,9100,20800,0,10,13500,0,279,0,8,359,0.000001
11.0.5.1,10036,19796,19796,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,22100,22100,0,1,1350,0,30,0,8,359,0.000000
11.0.6.1,10032,5200,5200,0,1,1350,0,21,1,57,359,0.001130
11.0.5.1,10036,21096,39296,15,0,0,720,0,0,8,-338,0.000009
11.0.6.1,10038,23400,23400,0,1,1350,0,0,0,8,359,0.000000
11.0.5.1,10036,40596,40596,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,24700,26000,0,2,2700,0,3,0,8,359,0.000000
11.0.5.1,10036,41896,41896,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,27300,28600,0,2,2700,0,7,0,8,359,0.000000
11.0.5.1,10036,43196,43196,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,29900,31200,0,2,2700,0,11,0,8,359,0.000000
11.0.5.1,10036,44496,44496,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,32500,33800,0,2,2700,0,15,0,8,359,0.000000
11.0.5.1,10036,45796,45796,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,35100,36400,0,2,2700,0,19,0,8,359,0.000000
11.0.5.1,10036,47096,47096,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,37700,39000,0,2,2700,0,23,0,8,359,0.000000
11.0.5.1,10036,48396,48396,1,0,0,48,0,0,8,-338,0.000000
11.0.6.1,10038,40300,41600,0,2,2700,0,27,0,8,359,0.000000
